subject activityNum tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std()
15 2 0.2745519375 -0.0181920212652083 -0.1083543943125 -0.32681294010625 -0.091242046575 -0.570907603541667 0.822275764166667 -0.0605380470833333 0.0839268503958333 -0.980048296666667 -0.964413030625 -0.957128374166667 0.0893090941479167 0.0179994350708333 -0.0061638457125 -0.3826887825 -0.212148670114583 -0.715936614791667 -0.0808288154166667 -0.0466297995645833 0.0789855740311354 -0.573743566472917 -0.544176711875 -0.47007474125 -0.0695923393270833 -0.0539221101 -0.0513399647833333 -0.576772905833333 -0.751530983958333 -0.569461317291667 -0.247821470860417 -0.399788785152083 -0.247821470860417 -0.399788785152083 -0.391371240833333 -0.372544654770833 -0.419049635833333 -0.5512142736875 -0.656417764791667 -0.755609773333333 -0.334908860902083 -0.110360806797083 -0.616378959166667 -0.325357270475 -0.139119253141667 -0.58047084 -0.4152481635625 -0.272190111014583 -0.689211463541667 -0.403871107947917 -0.19913917788125 -0.741347691875 -0.516902860208333 -0.62563857 -0.427594105833333 -0.594212082333333 -0.50444973625 -0.533553167083333 -0.37747523240625 -0.506287580485417 -0.362750560354167 -0.389598655270833 -0.615370621041667 -0.586620739575 -0.756652802708333 -0.771688220833333
15 3 0.271761793809524 -0.0171915750904762 -0.104975515261905 -0.979373187619048 -0.960199770714286 -0.959454895476191 0.633552915714286 0.190032113571429 0.469676565238095 -0.971542515952381 -0.972830274047619 -0.963581197380952 0.0763320403833333 0.0103591520642857 0.00096126220602381 -0.988829434285714 -0.983042063095238 -0.987998832142857 -0.0229847975095238 -0.0631036713095238 0.0969606422697619 -0.986449205238095 -0.972834649047619 -0.972180976666667 -0.0992470443095238 -0.0413003685238095 -0.0576472067619048 -0.990036040952381 -0.991072982857143 -0.988923083333333 -0.967587626428571 -0.961857247857143 -0.967587626428571 -0.961857247857143 -0.987918917619048 -0.988124213571429 -0.955461619761905 -0.967834646666667 -0.991528930714286 -0.990837240952381 -0.981843019285714 -0.968023086190476 -0.971251718571429 -0.978380765238095 -0.958137570714286 -0.955805478809524 -0.988561481904762 -0.982726981666667 -0.985567121428572 -0.990202741666667 -0.984752991666667 -0.989135871190476 -0.984566469761905 -0.979306603809524 -0.975514685 -0.987119290952381 -0.969628379761905 -0.973632761904762 -0.969285703809524 -0.963076087857143 -0.986949167857143 -0.988640931904762 -0.977799793095238 -0.967325416666667 -0.990771151904762 -0.991218708095238
15 4 0.278723767966102 -0.0162114784338983 -0.111428891288136 -0.990661392711864 -0.960929474237288 -0.974332992881356 0.823534044067797 0.0928300976271186 0.335024396101695 -0.988302166440678 -0.976267701864407 -0.973471535762712 0.0754691680242373 0.00659214208813559 0.000881606962525424 -0.990651886271186 -0.97777208338983 -0.989640009322034 -0.0306798745745763 -0.076352555661017 0.0810426216779661 -0.986214851186441 -0.984633786779661 -0.973014236610169 -0.0974071711355932 -0.039030525938983 -0.0524933321525424 -0.988788166949153 -0.992487377288136 -0.987639278135593 -0.978033627966102 -0.970022548983051 -0.978033627966102 -0.970022548983051 -0.987911544745763 -0.986190401694915 -0.969588101355932 -0.973568140677966 -0.991660956101695 -0.991147163220339 -0.990011593898305 -0.965941396271186 -0.980529380508475 -0.990967130508475 -0.960338613389831 -0.972430735084746 -0.991070480508475 -0.978387502711864 -0.988034348644068 -0.991035165762712 -0.978705789152542 -0.989796400847458 -0.983966354237288 -0.986079896949153 -0.973346779322034 -0.986964032372881 -0.983830795932203 -0.975402842033898 -0.97428970779661 -0.971906884237288 -0.986370449322034 -0.984829064915254 -0.979986986779661 -0.973973646779661 -0.991372931186441 -0.991193543559322
15 5 0.278581729981132 -0.0156428284324528 -0.109091188509434 -0.0721140528301887 -0.145003325160566 -0.297254813150943 0.865161023584906 -0.0318088613396226 0.100552676735849 -0.966014138490566 -0.949056788490566 -0.919468632830189 0.102720384701887 0.0113566754849057 -0.0098925808245283 -0.16912023605283 -0.123880574150566 -0.481768811698113 0.00235529911650943 -0.0962870315528302 0.0861462497622641 -0.476581945584906 -0.321734068830189 -0.43628413509434 -0.100833973498113 -0.045524809504717 -0.0443436564584906 -0.388394123471698 -0.644613713207547 -0.471779016603774 -0.0630790754339623 -0.12644300509434 -0.0630790754339623 -0.12644300509434 -0.222677975241509 -0.134700581186792 -0.26138291045283 -0.348524995037736 -0.533843612264151 -0.614320730188679 -0.0639821117801887 -0.0684347264018868 -0.311357460377359 -0.0764088696415094 -0.244682238296226 -0.346837644264151 -0.165654305415094 -0.135674722622642 -0.414054789056604 -0.250939068132075 -0.174640709962264 -0.550365323773585 -0.347826300716981 -0.436904526037736 -0.359271287075472 -0.521892533960377 -0.265936305413208 -0.517174389433962 -0.119696242169811 -0.267206292503774 -0.112752148253585 -0.168620802301887 -0.426572364528302 -0.410552031626415 -0.62276465509434 -0.630850664528302
15 6 0.278225542777778 -0.0178806465897222 -0.105168291402778 -0.207883349955556 -0.0917412353611111 -0.604124200972222 0.692132861388889 0.0245186372222222 -0.0581613227055556 -0.970464152638889 -0.961366256388889 -0.953711583194444 0.0382365855986111 0.00983180563611111 0.0201128148813889 -0.161022350847222 -0.131211441189028 -0.699608199444444 -0.0932408864138889 -0.0348963544763889 0.0863705462891667 -0.544316855009722 -0.521756822083333 -0.557357125375 -0.0591848022027778 -0.050564023375 -0.0455391001434722 -0.410272991791667 -0.652354289027778 -0.552693581847222 -0.197692813155556 -0.232004974273611 -0.197692813155556 -0.232004974273611 -0.283540042269444 -0.143475708634722 -0.409520414744444 -0.495847160685278 -0.578578484166667 -0.593103591527778 -0.189169061676389 -0.0692737688041667 -0.631450300416667 -0.2173930239125 -0.162754816859722 -0.62332048 -0.206981809 -0.179801935891667 -0.680119548194444 -0.189294535556944 -0.137602158245139 -0.717931210694444 -0.393977207331944 -0.548211814166667 -0.465524801652778 -0.593171671 -0.513173565833333 -0.634537342361111 -0.172306665461111 -0.389821662363889 -0.132640052984722 -0.162920901704167 -0.511342649008333 -0.573231245 -0.602464289833333 -0.611092732361111
16 1 0.274506302156863 -0.0181158061294118 -0.105515926411765 -0.976655044117647 -0.899140994705882 -0.88740150254902 0.564718322352941 0.285382696452549 0.167356087980392 -0.977001959803922 -0.954379099607843 -0.923721450196078 0.0750251262862745 0.0049821853372549 -0.00137837306764706 -0.973863288039216 -0.95065849627451 -0.972690303333333 -0.0360637037509804 -0.080177444254902 0.113274125038431 -0.944357422745098 -0.939189138235294 -0.926063173333333 -0.103055350980392 -0.0363442125960784 -0.0648637966666667 -0.963421329803921 -0.975664783137255 -0.971573559607843 -0.926076466078431 -0.909896281960784 -0.926076466078431 -0.909896281960784 -0.967960547254902 -0.963499189019608 -0.914197218823529 -0.911351581333333 -0.973763803333333 -0.971956758431373 -0.973500300196078 -0.914315652941176 -0.92232053372549 -0.978093025882353 -0.89787888 -0.879239966862745 -0.973868274509804 -0.951144124313726 -0.968646964509804 -0.976316231764706 -0.953678809411765 -0.975416860784314 -0.939480036862745 -0.951048331960784 -0.933563910196078 -0.946583706666667 -0.933696934705882 -0.930711760588235 -0.926170283137255 -0.915365749215686 -0.96259122372549 -0.963698520196078 -0.935966224313725 -0.911538800352941 -0.973579984117647 -0.971551258039216
16 2 0.26815518727451 -0.0234659349176471 -0.104655011666667 -0.312483679123529 -0.214982084594118 -0.391657561176471 0.92078428372549 -0.278099839019608 0.0370524714117647 -0.957145983137255 -0.922511587843137 -0.906466604117647 0.0887933823609804 0.00152058112372549 -0.0344808266882353 -0.486428805352941 -0.451718797705882 -0.777765355490196 -0.0711567125784314 -0.0418474925215686 0.0656811666398039 -0.577252505039216 -0.487144678039216 -0.667834578235294 -0.0505475953137255 -0.0536617765705882 -0.0428165997098039 -0.686299067843137 -0.813971213529412 -0.746656702941177 -0.244445948427451 -0.336480954670588 -0.244445948427451 -0.336480954670588 -0.540054570862745 -0.493295894058824 -0.395035592627451 -0.490395851176471 -0.766423503921569 -0.794754356666667 -0.398052535515686 -0.308101948570588 -0.605866610588235 -0.283255636666667 -0.219603116339216 -0.344232703692157 -0.521669658615686 -0.479511115235294 -0.754652388823529 -0.496754630823529 -0.458421984803922 -0.799609754313725 -0.533018344098039 -0.640968514313725 -0.640379482745098 -0.596290548823529 -0.420508372352941 -0.708086163921569 -0.362418357156863 -0.427428877764706 -0.487228659352941 -0.504788529862745 -0.60471357254902 -0.508033914901961 -0.792844164705882 -0.81218513627451
16 3 0.275458524042553 -0.0170673344340426 -0.107037121382979 -0.98977699212766 -0.977441240638298 -0.982153872765957 -0.333450119787234 0.690120729787234 0.645579357446808 -0.991038527446808 -0.988560416808511 -0.987294933404255 0.0752540618297872 0.0111561335842553 -0.00148275494829787 -0.98828718787234 -0.98135126 -0.989373825106383 -0.0332374137158383 -0.0860459884042553 0.107034362914894 -0.98596528787234 -0.983053181914894 -0.979625620851064 -0.094615936106383 -0.0386857640085106 -0.0597957390212766 -0.988267481702128 -0.990105267234043 -0.990669253191489 -0.986400573829787 -0.984930775957447 -0.986400573829787 -0.984930775957447 -0.987897908297872 -0.987836091914894 -0.967117230212766 -0.971368978510638 -0.991134359148936 -0.989713264680851 -0.98891629212766 -0.977834900851064 -0.984978063404255 -0.99018552106383 -0.978021453829787 -0.981308418297872 -0.98807667787234 -0.981145577021277 -0.987489065531915 -0.989635862553191 -0.983000548723404 -0.989853930212766 -0.981833005319149 -0.984315715319149 -0.980059645531915 -0.987334214468085 -0.982567871702128 -0.981330330638298 -0.985040433617021 -0.986555001276596 -0.987482336808511 -0.987063776595745 -0.977697949148936 -0.972358573829787 -0.989751031276596 -0.990028776595745
16 4 0.271418582028986 -0.0206461069550725 -0.105339902855072 -0.772670959130435 -0.448249003594203 -0.614991784246377 0.216845553913043 0.272098936246377 0.40702178173913 -0.88783722173913 -0.768564615797101 -0.799509246086957 0.0790014799826087 0.0169050789188406 -0.0120742778652174 -0.818576422318841 -0.707698552753623 -0.842821812608696 -0.00980696363623189 -0.0760412103836232 0.111092727434783 -0.679887142028985 -0.806046313768116 -0.740077467971015 -0.0964062555188406 -0.0393049724931884 -0.048742893973913 -0.759946470434783 -0.90368928173913 -0.835814382753623 -0.503267124884058 -0.620594123623188 -0.503267124884058 -0.620594123623188 -0.782644761594203 -0.783863786376812 -0.631604456811594 -0.70961628884058 -0.845331335217391 -0.879583082753623 -0.791254985362319 -0.545833643391304 -0.703939367246377 -0.766469824492754 -0.439838270173913 -0.601717791971014 -0.826472404782609 -0.730959614782609 -0.832293404637681 -0.826709979130435 -0.702072797246377 -0.851827130869565 -0.686798325652174 -0.84306983884058 -0.754136015507246 -0.682635040724638 -0.787831337971014 -0.760033981739131 -0.689866735275362 -0.650722975550725 -0.791366255942029 -0.775269462898551 -0.769072111884058 -0.723245947101449 -0.885987988550725 -0.87991103057971
16 5 0.262988515032051 -0.0138868688397436 -0.0970009522371795 -0.662729731151282 -0.635684548410256 -0.587538915412821 0.916217704102564 -0.0958561408589744 0.105904051508718 -0.969161400384615 -0.938564605769231 -0.912661390897436 0.0683327063641026 0.0122259676807692 -0.0148003713532436 -0.694760012771795 -0.759181195897436 -0.877343042435897 0.0335656267346154 -0.105965666346154 0.0717162761165385 -0.751953904153846 -0.637138956692308 -0.742348341410256 -0.113809215458974 -0.0593312063774359 -0.0522940699474359 -0.809726818076923 -0.89949623474359 -0.829434185128205 -0.607963086142308 -0.607969416978205 -0.607963086142308 -0.607969416978205 -0.751870611871795 -0.717562061724359 -0.608396846586154 -0.655873049384615 -0.857828949487179 -0.892989964487179 -0.661965979633333 -0.670626104358974 -0.733499382051282 -0.663479989139744 -0.64237449079782 -0.552731952576923 -0.706746269773077 -0.767060396717949 -0.864663088717949 -0.709670727474359 -0.767266510128205 -0.888629610897436 -0.730969807434615 -0.774324676410256 -0.731259283205128 -0.761155004974359 -0.577386066205128 -0.770279501666667 -0.642486431738462 -0.651916252448718 -0.710942014807692 -0.72750563448718 -0.753759770828205 -0.65678076951282 -0.887117011282051 -0.909653448846154
16 6 0.274056717 -0.0171338567171429 -0.101642850401429 -0.880390416 -0.797626066545714 -0.861166516857143 0.811596697285714 -0.075483497 0.05676600045 -0.976874640714286 -0.959861295571429 -0.936831686142857 0.0786653462328571 0.00625963863332857 -0.0101188352638714 -0.893141881857143 -0.844400799142857 -0.955185326857143 -0.0378739600885714 -0.0813073587857143 0.10165964524 -0.894054078957143 -0.888966055285714 -0.898897107428571 -0.0910296974857143 -0.0407708799285714 -0.0578049700142857 -0.899789655857143 -0.950352858428571 -0.926157996857143 -0.843512533571429 -0.844007698285714 -0.843512533571429 -0.844007698285714 -0.894449041 -0.875494075285714 -0.844059703142857 -0.87633623759 -0.934312539285714 -0.931708307714286 -0.881895391142857 -0.808403425477143 -0.9043765966 -0.880097004714286 -0.805188496592857 -0.850533262571429 -0.898078276571429 -0.851167529485714 -0.949211223428572 -0.897609611 -0.847712579328571 -0.959867394714286 -0.871085940857143 -0.913380608285714 -0.889580710285714 -0.901890937071429 -0.877707181142857 -0.911649651285714 -0.850702493328571 -0.864853956 -0.873173061142857 -0.878620568714286 -0.893438465857143 -0.8868756368 -0.934100175857143 -0.933253794285714
17 1 0.282953758688525 -0.0187862206767213 -0.110240074645902 -0.454051067573771 -0.328233127813115 -0.531196250327869 0.644464563934426 0.0505420559016393 0.0167603881639344 -0.972273350819672 -0.964510289508197 -0.944981657868852 0.0774024178759016 0.00577474722131148 -0.0081225472457377 -0.413918747327869 -0.31969879417541 -0.65482876852459 -0.0239045321114754 -0.0699664688114754 0.0943578861868852 -0.611153053639344 -0.641081447540984 -0.602999167540984 -0.0919453741393443 -0.0351224404852459 -0.0453797142840984 -0.528279366557377 -0.701455297704918 -0.617165538360656 -0.413130499016393 -0.412298168244262 -0.413130499016393 -0.412298168244262 -0.454344999672131 -0.347570081898361 -0.532988336147541 -0.571042226901639 -0.647921898688525 -0.661433182295082 -0.422305782911475 -0.310833424539344 -0.552831144098361 -0.468247069321311 -0.381051460540984 -0.55665185704918 -0.433395553672131 -0.368538742213115 -0.633046298032787 -0.447016103278689 -0.313223120300164 -0.67488187557377 -0.508518313401639 -0.633259722131148 -0.533718315901639 -0.645206234598361 -0.648930153934426 -0.665445079344262 -0.378751206532787 -0.523867915901639 -0.355760832377049 -0.343778161182951 -0.593976682429508 -0.631858062032787 -0.678673073114754 -0.66428841
17 2 0.269429509375 -0.0137532512125 -0.10513202213625 -0.975176536041667 -0.944086109375 -0.946585768541667 0.8684680924375 -0.0743436656729167 -0.0883563373125 -0.960524404375 -0.962597952083333 -0.953953320833333 0.0805809340833333 0.00195359157170833 -0.00681160077585417 -0.987552070833333 -0.980753996458333 -0.983286144375 -0.0270248776666667 -0.0849388403166667 0.104380373979167 -0.979605320208333 -0.973406899166667 -0.968277545416667 -0.098491937875 -0.0430712689166667 -0.0545518281789583 -0.990879281458333 -0.990784395208333 -0.989178665208333 -0.956147151458333 -0.942891206666667 -0.956147151458333 -0.942891206666667 -0.985106207708333 -0.983843272916667 -0.949078851666667 -0.96045233625 -0.99167985375 -0.990954068333333 -0.978703898333333 -0.956887641458333 -0.962560200625 -0.973992780625 -0.940917920208333 -0.941929253541667 -0.987837686875 -0.980826572708333 -0.980308611041667 -0.988413827083333 -0.982213667708333 -0.984958742291667 -0.9778755725 -0.97893562 -0.970829386041667 -0.980218222083333 -0.970613544583333 -0.970319227708333 -0.957641306458333 -0.944093980833333 -0.983058791875 -0.983797942708333 -0.972274661875 -0.959892400625 -0.991199725 -0.990935112708333
17 3 0.272737622826087 -0.0191091062434783 -0.124344557934783 0.0735382672608696 0.230156288296739 -0.268004457869565 0.920317101086957 -0.264173626956522 -0.0408223171086957 -0.952581565217391 -0.937134915217391 -0.918118205869565 0.069279786173913 -0.0109410209456191 -0.00297190110217391 0.140287424243696 0.0784270278282609 -0.36448047 -0.0813398074315217 -0.0479220056065217 0.0831802673043478 -0.0451774086304348 -0.304443459565217 -0.141940409632609 -0.0746342826347826 -0.0404657697673913 -0.0401523501434783 -0.00847914944130435 -0.504645088043478 -0.23359298235587 0.141481253934783 -0.0303691851086956 0.141481253934783 -0.0303691851086956 0.0539490373695652 0.04292355935 0.0310749545086957 -0.0891386534565217 -0.308461632369565 -0.420945801521739 0.0685396780347826 0.202635310401739 -0.249933635238043 0.0733930562826087 0.165901148097826 -0.340701695434783 0.0710081611095652 0.00911568579130435 -0.314506014630435 0.110319296476087 0.0812689581743478 -0.413280073478261 0.155980623543478 -0.310406386326087 -0.0440498508047826 -0.111736106434783 -0.307680663478261 -0.25704310373913 0.0914427835441304 -0.259397488586956 0.0821095393913043 -0.0184465842043478 -0.184730847369565 -0.182198115063043 -0.406527975 -0.483475157391304
17 4 0.2871801778125 -0.0243576526748438 -0.122572160546875 -0.40669942046875 -0.230610531096875 -0.4047551203125 0.9083810734375 -0.121529142265625 0.279103853125 -0.95369715484375 -0.93496894453125 -0.9059662303125 0.073934718521875 0.00179816363609375 -0.008846908771875 -0.6149210584375 -0.517607554375 -0.7655151159375 0.0203072487734375 -0.097066060434375 0.117303492562969 -0.43212968484375 -0.5322684990625 -0.516750295625 -0.135645518677812 -0.0317587203421875 -0.0686214971857813 -0.59562757171875 -0.84401898984375 -0.6928781040625 -0.30795852 -0.42391585584375 -0.30795852 -0.42391585584375 -0.610225556875 -0.6035975925 -0.32507234703125 -0.43536755478125 -0.74216038625 -0.77886878640625 -0.4888940778125 -0.33029245765625 -0.55553855484375 -0.37804322703125 -0.23270299259375 -0.378148900796875 -0.6290737346875 -0.54236076765625 -0.74534296609375 -0.63513348953125 -0.523747624375 -0.784472545 -0.4016915849375 -0.6636211603125 -0.50480719 -0.4480331278125 -0.4710885778125 -0.56573763171875 -0.46162001734375 -0.49402743228125 -0.59498870109375 -0.61783916015625 -0.565705325625 -0.453693613078125 -0.78095527921875 -0.792050785
17 5 0.276886235897436 -0.0184927470884615 -0.101681063179487 -0.735562490897436 -0.646111660769231 -0.630822923025641 0.348191351153846 0.256437123974359 0.360885795115385 -0.983169251666667 -0.983182982435897 -0.970602427564103 0.0784396963205128 0.0184904887474359 -0.00720759799435897 -0.750611682820513 -0.699931539358974 -0.804132157307692 -0.0306221889961538 -0.0732797121730769 0.0939627099871795 -0.760267492820513 -0.588262267846154 -0.67148021474359 -0.093967950025641 -0.0566198048641026 -0.0496656195464103 -0.803000607820513 -0.796527086410256 -0.787395249102564 -0.667339036538461 -0.734377351538462 -0.667339036538461 -0.734377351538462 -0.739998363205128 -0.736527801538462 -0.604411864217949 -0.693352768846154 -0.794196034615385 -0.815121121025641 -0.745507740641026 -0.664854530128205 -0.713738530128205 -0.731781493589744 -0.658407297307692 -0.61725260948718 -0.759020138333333 -0.713506702564103 -0.779837067692308 -0.764259124615385 -0.705550982435897 -0.827710341538462 -0.764511959230769 -0.670652101410256 -0.710741365128205 -0.762321351538461 -0.547986773032051 -0.689789452307692 -0.735141752179487 -0.774679700384615 -0.737512324358974 -0.736141912179487 -0.73793735 -0.716484361666667 -0.818150217179487 -0.824014461025641
17 6 0.277726856197183 -0.0196654213577465 -0.103752774859155 -0.550890300478873 -0.381959872941549 -0.369005402316901 0.549394465478873 -0.00288342661971831 0.146769943521127 -0.959195472535211 -0.960214296056338 -0.930928675774648 0.0949964188323944 -0.000124441347887325 -0.0225447433739437 -0.531517337478873 -0.437092016509577 -0.519804463380282 -0.0431964463605634 -0.0773707355191549 0.102306348024366 -0.676769799859155 -0.423762750732394 -0.570536977183099 -0.0921427001056338 -0.0306029878647887 -0.0667615881323944 -0.63163961084507 -0.425167912126761 -0.663723324788732 -0.436553363309859 -0.50501573356338 -0.436553363309859 -0.50501573356338 -0.467900316408451 -0.469919135997183 -0.465768755915493 -0.503271122887324 -0.518580314873239 -0.456980326049296 -0.555749212253521 -0.39258275588507 -0.411599848730986 -0.550146415887324 -0.417352877338028 -0.397020075341972 -0.567332324788732 -0.484038542408451 -0.502164462464789 -0.536659571366197 -0.424017521124085 -0.536236847183099 -0.602503666478873 -0.382399902943662 -0.549815554507042 -0.701910968732394 -0.457130797732394 -0.617423982676056 -0.47705924874507 -0.599552811408451 -0.465497246816901 -0.478767200788732 -0.472674662985916 -0.619410383239437 -0.457355360660563 -0.495152162408451
18 1 0.276396417107143 -0.0237116846142857 -0.115390332564286 -0.0890553837857143 -0.0198149677053571 -0.118644933226786 0.938531158214286 -0.197511323035714 -0.0739701090999821 -0.956119735714286 -0.944813725178571 -0.907085511964286 0.0831705757678571 -0.00393775582678571 0.00560022420535714 -0.149857398709821 -0.158060973673214 -0.372720374535714 -0.082111320875 -0.0444708172773214 0.0849820999466071 -0.383167742892857 -0.312912968428571 -0.349911027553571 -0.0665184642321429 -0.0290107728801786 -0.0535718246246429 -0.339283800003571 -0.331920738880357 -0.388095141125 -0.0194224940928571 -0.038356951875 -0.0194224940928571 -0.038356951875 -0.198243111709464 -0.0528141291571429 -0.187959626214286 -0.2345819501875 -0.382137752142857 -0.291518640128571 -0.115170342892857 -0.0456022570464286 -0.1804054336625 -0.0803250128035714 -0.0693344688928571 -0.157543810825 -0.196606975558929 -0.19996365743875 -0.316824186980357 -0.178578507117857 -0.170071492023214 -0.427511619 -0.279474236696429 -0.249552221016071 -0.271287272339286 -0.419661494267857 -0.361006910785714 -0.44165731 -0.0199658610571429 -0.200128262475 -0.0594008811628571 -0.0542408111892857 -0.25864798517625 -0.355166457857143 -0.312787811181607 -0.316739223898214
18 2 0.274496933448276 -0.0162382919455172 -0.105311175948276 -0.980213498793103 -0.964496792413793 -0.975860438275862 0.361824846206897 -0.276710462689655 0.530800718068966 -0.973472623965517 -0.977361487241379 -0.978303242241379 0.0772139890344828 0.0135215148551724 -0.00158867247568966 -0.990531118793103 -0.985189529827586 -0.987973176724138 -0.0282248842586207 -0.0816472715172414 0.0874772085172414 -0.983292387068965 -0.970852986896552 -0.987281716724138 -0.098799189862069 -0.0374119689689655 -0.0563750055517241 -0.989098899137931 -0.990752133448276 -0.993311070689655 -0.973414562241379 -0.971707721724138 -0.973414562241379 -0.971707721724138 -0.989157792758621 -0.989305250172414 -0.956401917241379 -0.96145102862069 -0.992446196551724 -0.99016216137931 -0.985492389655172 -0.97144851637931 -0.98072524362069 -0.978498405689655 -0.962800286551724 -0.974171887758621 -0.990624292586207 -0.984923747241379 -0.985985961896552 -0.991297485172414 -0.986649131724138 -0.988545244827586 -0.980242316724138 -0.97731605362069 -0.985531183965517 -0.984376255689655 -0.967770400862069 -0.989219749655172 -0.977304008965517 -0.972265905 -0.988695258965517 -0.988944672241379 -0.971464957068965 -0.961861917586207 -0.990332021896552 -0.990292933275862
18 3 0.276511625454545 -0.0145252677283636 -0.101822447843636 -0.614042696290909 -0.543012569224182 -0.698469780018182 0.928837793272727 -0.210492140545455 0.0352751550827273 -0.970349692545455 -0.944669257763636 -0.921654727290909 0.0663918862 0.0103661282210909 -0.0256397679152727 -0.661866907114546 -0.668349409916364 -0.831674172 -0.0139526842007273 -0.100480926358182 0.0847719905672727 -0.706136660061818 -0.821711295454545 -0.717023100036364 -0.108141760963636 -0.0369974156054545 -0.0513609524072727 -0.763808687454545 -0.891089028181818 -0.824381826909091 -0.564153798545455 -0.646932813294545 -0.564153798545455 -0.646932813294545 -0.6961006137 -0.681817909845455 -0.676810747545455 -0.6915283534 -0.840587198181818 -0.870115182545455 -0.665251640127273 -0.577417446381818 -0.740887728909091 -0.596961983163636 -0.554865152618182 -0.699745569345455 -0.674917833890909 -0.673818321698182 -0.809089120727273 -0.678808173476364 -0.686176618654545 -0.853853350909091 -0.670953286527273 -0.83012879 -0.723522216818182 -0.719719532963636 -0.819134307818182 -0.741285613454545 -0.641475669298182 -0.7061511698 -0.668287290690909 -0.701351999945455 -0.755733942909091 -0.706296667509091 -0.8633455 -0.88984603
18 4 0.278007694210526 -0.0165724982122807 -0.10939017622807 -0.972533501403509 -0.867577854561404 -0.902800970350877 0.914589951052632 -0.112009020438596 0.129917315805263 -0.983885371754386 -0.952344611403509 -0.945653674035088 0.0768027423157895 0.0128837127822807 -0.00371708622280702 -0.96280504 -0.92987342245614 -0.968095860350877 -0.0278888225 -0.0679578372807018 0.0832586558947368 -0.913253613157895 -0.938230761754386 -0.922094839824561 -0.101124536712281 -0.0428380129122807 -0.0529570094977193 -0.941269961754386 -0.970913616842105 -0.951805904035088 -0.917909885614035 -0.908503447017544 -0.917909885614035 -0.908503447017544 -0.955179855438596 -0.94931699877193 -0.906870146315789 -0.896108355087719 -0.961054139473684 -0.958094932807018 -0.966865341052632 -0.887492184035088 -0.931998568596491 -0.975273585263158 -0.866030011929825 -0.895490896666667 -0.962984043157895 -0.931276377368421 -0.962948490175439 -0.966072537368421 -0.933375145263158 -0.97200216368421 -0.905797275789474 -0.947021424210526 -0.921641826666667 -0.916383936315789 -0.934263104035088 -0.929562275964912 -0.920690062280702 -0.91627334 -0.947210328947368 -0.951437892280702 -0.919532285614035 -0.899400060701754 -0.960597283333333 -0.957759576140351
